source_type,thread_id,comment_id,createdAt_iso,url,matched_text,amount_values,context_tags,text_snippet
comment,thread_1173191420118755,comment_1173505250087372,2023-02-03T00:10:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1173191420118755/?comment_id=1173505250087372,$6000,6000.0,,I stopped using PayPal when they held a $6000 payment because it “was unusual activity”.
thread,thread_1171691236935440,,2023-01-31T15:15:23Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1171691236935440/,$200,200.0,,Trying to better understand the superbill process... I am waiting to get credentialed by BCBS but have quite a few patients ready to schedule when they can. Possible scenario: I could treat a patie...
thread,thread_1171691236935440,,2023-01-31T15:15:23Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1171691236935440/,$100,100.0,session,Trying to better understand the superbill process... I am waiting to get credentialed by BCBS but have quite a few patients ready to schedule when they can. Possible scenario: I could treat a patie...
thread,thread_1171691236935440,,2023-01-31T15:15:23Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1171691236935440/,$150,150.0,session,Trying to better understand the superbill process... I am waiting to get credentialed by BCBS but have quite a few patients ready to schedule when they can. Possible scenario: I could treat a patie...
thread,thread_1171691236935440,,2023-01-31T15:15:23Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1171691236935440/,$100-$150,100.0|150.0,session,Trying to better understand the superbill process... I am waiting to get credentialed by BCBS but have quite a few patients ready to schedule when they can. Possible scenario: I could treat a patie...
comment,thread_1171535670284330,comment_1171598993611331,2023-01-31T12:43:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1171535670284330/?comment_id=1171598993611331,$226,226.0,,"There is an annual deductible for Med B that resets each year. This year is $226 I believe. Many times the supplemental will pick it up. Sometimes not, which the patient would be responsible for. S..."
thread,thread_1170975953673635,,2023-01-30T15:10:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1170975953673635/,$450,450.0,,"Little confused on Liability insurance: I just called CMF and she quoted me approximately $450-500 for the year for 1 employee working full time, $200-300 for part time ( I can't remember the exact..."
thread,thread_1170975953673635,,2023-01-30T15:10:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1170975953673635/,$200,200.0,,"Little confused on Liability insurance: I just called CMF and she quoted me approximately $450-500 for the year for 1 employee working full time, $200-300 for part time ( I can't remember the exact..."
thread,thread_1170975953673635,,2023-01-30T15:10:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1170975953673635/,$450-500,450.0|500.0,,"Little confused on Liability insurance: I just called CMF and she quoted me approximately $450-500 for the year for 1 employee working full time, $200-300 for part time ( I can't remember the exact..."
thread,thread_1170975953673635,,2023-01-30T15:10:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1170975953673635/,$200-300,200.0|300.0,,"Little confused on Liability insurance: I just called CMF and she quoted me approximately $450-500 for the year for 1 employee working full time, $200-300 for part time ( I can't remember the exact..."
comment,thread_1167865580651339,comment_1168075597297004,2023-01-27T01:51:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1167865580651339/?comment_id=1168075597297004,$100,100.0,,"2020 was my first year full time in business. I’ve brought in $100-120k revenue each year. I could have brought in more than 120k in 2022 if I wanted to prioritize it, but I did a lot of non-work t..."
comment,thread_1167865580651339,comment_1168075597297004,2023-01-27T01:51:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1167865580651339/?comment_id=1168075597297004,$149,149.0,,"2020 was my first year full time in business. I’ve brought in $100-120k revenue each year. I could have brought in more than 120k in 2022 if I wanted to prioritize it, but I did a lot of non-work t..."
comment,thread_1167865580651339,comment_1168075597297004,2023-01-27T01:51:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1167865580651339/?comment_id=1168075597297004,$170,170.0,,"2020 was my first year full time in business. I’ve brought in $100-120k revenue each year. I could have brought in more than 120k in 2022 if I wanted to prioritize it, but I did a lot of non-work t..."
comment,thread_1167865580651339,comment_1168075597297004,2023-01-27T01:51:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1167865580651339/?comment_id=1168075597297004,$100-120,100.0|120.0,,"2020 was my first year full time in business. I’ve brought in $100-120k revenue each year. I could have brought in more than 120k in 2022 if I wanted to prioritize it, but I did a lot of non-work t..."
comment,thread_1166456034125627,comment_1166564904114740,2023-01-25T02:00:27Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1166456034125627/?comment_id=1166564904114740,$226,226.0,session,Option 1: treat but know that what you Re supposed to be reimbursed will go towards the deductible and not you. That is about 2 visits. Option 2: have the patient pay the $226 to you and then treat...
thread,thread_1160563554714875,,2023-01-16T15:03:44Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1160563554714875/,$50,50.0,,Times have changed significantly since 2016… That is the year I started my practice - Freedom Physical Therapy. I remember buying an ebook titled “12 things to do to start your practice” for $50 be...
thread,thread_1157497641688133,,2023-01-12T19:17:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1157497641688133/,$1000,1000.0,,"Questions for starting a mobile practice! Just getting started (not seeing patients yet, just getting biz side organized) and new to all this, sorry if these are repetitive, have searched multiple ..."
comment,thread_1157283285042902,comment_1157285501709347,2023-01-12T14:47:47Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1157283285042902/?comment_id=1157285501709347,$68,68.0,,I did not take maternity leave or short-term disability. Thankfully my business partner took over my patients and I discharged a lot of patients that were ready. There are short-term disability pol...
thread,thread_1156809835090247,,2023-01-11T22:42:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1156809835090247/,$126,126.0,,"Anyone have any experience with Simplyhired.com?! I got 2 applicants today. Have to pay $126 (per applicant) to “reveal” their name and contact info. I can see their resumes and for each candidate,..."
thread,thread_1156809835090247,,2023-01-11T22:42:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1156809835090247/,$252,252.0,,"Anyone have any experience with Simplyhired.com?! I got 2 applicants today. Have to pay $126 (per applicant) to “reveal” their name and contact info. I can see their resumes and for each candidate,..."
thread,thread_1152430192194878,,2023-01-06T03:11:56Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1152430192194878/,$250,250.0,,"For all my friends that do home health or are uncaged and mobile, price goes up to $250 after the preorder… Introducing Ring Car Cam – Dash cam with dual-facing HD cameras, Live View, Two-Way Talk,..."
comment,thread_1145233376247893,comment_1145487462889151,2022-12-28T01:39:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1145233376247893/?comment_id=1145487462889151,$111,111.0,,I just finished setting up all my stuff with Jane. I did demos with both and chose Jane partly due to aesthetics but also price. I did set up a separate fax number through SRFax for like $111 for t...
comment,thread_1145233376247893,comment_1145250272912870,2022-12-27T17:28:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1145233376247893/?comment_id=1145250272912870,$25,25.0,,I’ve used both and I’m obsessed with Jane now. The only downside is that Jane doesn’t hav e-fax built in (yet). They also provide a “helper rate” that saves you $25/month on whichever plan you go w...
comment,thread_1145141596257071,comment_1145288956242335,2022-12-27T18:37:30Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1145141596257071/?comment_id=1145288956242335,$200,200.0,membership,The concept works. It makes it easier from a billing standpoint. Allows for less administrative work. Your best bet is to limit how many visits per month. Plus you need a certain number of people r...
comment,thread_1145141596257071,comment_1145288956242335,2022-12-27T18:37:30Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1145141596257071/?comment_id=1145288956242335,$250,250.0,membership,The concept works. It makes it easier from a billing standpoint. Allows for less administrative work. Your best bet is to limit how many visits per month. Plus you need a certain number of people r...
comment,thread_1145141596257071,comment_1145288956242335,2022-12-27T18:37:30Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1145141596257071/?comment_id=1145288956242335,$3000,3000.0,,The concept works. It makes it easier from a billing standpoint. Allows for less administrative work. Your best bet is to limit how many visits per month. Plus you need a certain number of people r...
comment,thread_1145141596257071,comment_1145288956242335,2022-12-27T18:37:30Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1145141596257071/?comment_id=1145288956242335,$3750,3750.0,,The concept works. It makes it easier from a billing standpoint. Allows for less administrative work. Your best bet is to limit how many visits per month. Plus you need a certain number of people r...
comment,thread_1143678503070047,comment_1143871809717383,2022-12-26T02:23:45Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1143678503070047/?comment_id=1143871809717383,$25,25.0,,If they are Medicare providers it is generally acceptable to give a perishable gift that can be shared with all of the staff. Anything more than that is unethical. At our facility our employer limi...
thread,thread_1141136193324278,,2022-12-22T17:38:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1141136193324278/,$1,1.0,,"For those mobile providers wondering if general liability is worth it? Upon reviewing all my 2022 docs I realized I have 2-$1,000,000 policies … BOTH are costing me $67/both TOGETHER!! One throw of..."
thread,thread_1141136193324278,,2022-12-22T17:38:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1141136193324278/,$67,67.0,,"For those mobile providers wondering if general liability is worth it? Upon reviewing all my 2022 docs I realized I have 2-$1,000,000 policies … BOTH are costing me $67/both TOGETHER!! One throw of..."
thread,thread_1141136193324278,,2022-12-22T17:38:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1141136193324278/,$400,400.0,,"For those mobile providers wondering if general liability is worth it? Upon reviewing all my 2022 docs I realized I have 2-$1,000,000 policies … BOTH are costing me $67/both TOGETHER!! One throw of..."
thread,thread_1141136193324278,,2022-12-22T17:38:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1141136193324278/,$18,18.0,,"For those mobile providers wondering if general liability is worth it? Upon reviewing all my 2022 docs I realized I have 2-$1,000,000 policies … BOTH are costing me $67/both TOGETHER!! One throw of..."
